vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,dy
5,20180523172451,20180523173451,75762.5,74,79,381.8,387.5,-32.6,-32.6,26,25,2.093,
5,20180523173821,20180523180821,75762.5,79,91,386.5,397.1,-32.6,-23.6,27,26,5.177,
5,20180523234628,20180524050805,75908.1,38,99,347,397.3,-16.1,-5,35,24,26.962,
5,20180524131937,20180524135207,76071.1,42,80,358.5,393.9,-74.1,-57.9,32,24,15.824,
5,20180524232308,20180525055016,76243.6,31,98,332.5,397.3,-12.2,-5.2,35,24,33.441,
5,20180525231425,20180526035501,76591.6,50,99,352.1,397.4,-16.9,-5,30,26,23.164,
5,20180526160121,20180526171222,76801.5,20,90,340.2,397.2,-54,-22.9,35,24,29.232,
5,20180527001001,20180527070139,77007.5,16,98,328,397.3,-17.7,-5,34,24,35.126,
5,20180527211951,20180527230754,77039.5,84,99,386.3,397.3,-14.7,-5.1,30,29,6.882,
5,20180528231949,20180529061057,77434.5,19,98,327,397.3,-0.5,-5.2,36,24,34.886,
5,20180529102526,20180529104858,77527.1,66,87,379.4,394.6,-72.6,-25.5,34,25,8.99,
5,20180529120458,20180529131400,77560.6,87,99,382.5,394.3,-14.9,0,28,26,6.455,
5,20180529173605,20180529180736,77699.1,48,84,353,394.4,-21.7,-57.5,35,25,14.818,
5,20180529232343,20180530052920,77854.2,27,99,339.8,397.4,-13.1,-5,35,24,30.297,
5,20180530155102,20180530170734,78103.8,10,90,328.9,397,-87.4,-23.3,37,24,33.318,
5,20180530225011,20180531041717,78259.3,40,99,347.4,397.3,-16.5,-5.1,34,24,26.686,
5,20180531233953,20180601041459,78606.6,46,99,352.7,397.3,-13.5,-5.1,33,28,22.338,
5,20180601103646,20180601111146,78703.1,65,91,373.2,397.1,-42,-22.8,34,25,11.066,
5,20180601140219,20180601140649,78775.5,74,74,369.2,369.2,-0.1,-0.1,32,29,0.003,
5,20180601185318,20180601192748,78879.9,33,80,348.5,388.1,-51,-54.5,36,27,18.499,
5,20180602003736,20180602065515,79025.2,24,99,336.7,397.3,-16.9,-5.1,35,24,31.719,
5,20180602131155,20180602143127,79138.3,59,94,366.9,397.3,-28.6,-16.6,34,23,13.866,
5,20180602191332,20180602193233,79256.4,53,76,356.6,386.9,-13.6,-57,32,26,9.052,
5,20180603003036,20180603063244,79388.6,24,99,341.2,397.5,-16.8,-5,35,24,30.061,
5,20180603144024,20180603154425,79558.1,38,93,353.9,397.2,-40.7,-16.1,35,24,21.788,
5,20180603163826,20180603172528,79600.1,82,99,382.1,396.5,-23.1,-16.1,29,27,6.822,
5,20180603231134,20180604042810,79762.7,37,99,349.1,397.3,-16.7,-5,34,24,25.682,
5,20180604164827,20180604171227,79947.2,85,93,389.7,397.2,-16.4,-16.2,28,27,3.407,
5,20180604222751,20180605033758,80099.7,39,99,349.8,397.4,-16.2,-5.1,34,24,25.114,
5,20180605145343,20180605162046,80298.5,32,94,349.6,397.2,-35.9,-16.1,35,24,24.551,
5,20180605231122,20180606042859,80462.6,38,99,347,397.3,-4.1,-5,34,24,25.801,
5,20180606145214,20180606161246,80668.9,26,93,350.2,397.2,-62.2,-15.9,34,24,26.352,
5,20180606193451,20180606194051,80756.4,69,76,374.9,386.3,-32.5,-68,32,28,2.512,
5,20180606234025,20180607052503,80880,29,99,344.1,397.4,-16.3,-5.1,34,24,28.391,
5,20180607145513,20180607160314,81059.4,27,93,356.4,397.1,-100.2,-16.2,35,25,26.159,
5,20180608204841,20180608205541,81622.4,75,75,378.9,377.8,-0.1,-0.1,28,26,0.004,
5,20180608210111,20180608210341,81622.4,75,75,377.7,377.6,-0.1,-0.1,27,26,0.002,
5,20180609002816,20180609061452,81732.6,26,99,344,397.3,-16.4,-5.1,35,23,28.37,
5,20180609153514,20180609165316,81911.4,27,94,347.5,397.2,-41.7,-16.1,32,24,26.328,
5,20180610001754,20180610070102,82138,12,99,331.9,397.4,-17.5,-5,35,24,34.087,
5,20180610183110,20180610184711,82202.3,77,89,387.8,395.5,-62.4,-29.3,31,26,4.908,
5,20180610233847,20180611041722,82340,45,99,352.5,397.3,-16.1,-5,33,29,22.615,
5,20180611125504,20180611130834,82441,58,72,364.7,388.9,-23.8,-89.8,37,35,5.778,
5,20180611130934,20180611131634,82441,73,78,382.5,390.4,-37.9,-54.3,36,33,2.262,
5,20180611131734,20180611134906,82441,79,93,389.4,397.2,-49.4,-16.1,34,26,5.847,
5,20180611190211,20180611193642,82566.7,46,81,355,390.7,-33.3,-54.1,36,29,14.032,
5,20180611230047,20180612033722,82655.6,48,99,354.5,397.3,-16,-5.1,34,24,21.429,
5,20180612222641,20180613034818,82800.8,34,99,348.1,397.2,-16.4,-5,36,24,26.218,
5,20180614001903,20180614063840,83149.9,21,99,337.1,397.2,-16.9,-5.1,35,24,31.319,
5,20180614134148,20180614145349,83343.7,22,93,345.9,397.3,-52.3,-16.4,40,31,28.231,
5,20180614234331,20180615045207,83574.6,40,99,350.2,397.2,-14.5,-5.1,36,24,24.081,
5,20180615132850,20180615144222,83756.4,25,92,351.8,397.2,-80.6,-16.1,37,24,26.782,
5,20180616001734,20180616063111,84030.8,21,99,339,397.3,-16.8,-5,37,24,30.76,
5,20180616192039,20180616195439,84186,41,82,351.7,394.3,-24,-54.8,38,31,16.794,
5,20180616230642,20180617032448,84269.6,51,99,356.1,397.3,-7.5,-5,34,24,19.584,
5,20180617152125,20180617162426,84465.4,22,90,341.9,396.7,-28.6,-21.6,37,27,27.21,
5,20180617233805,20180618063314,84683.4,8,98,329.1,397.2,-16.4,-5.1,35,24,34.63,
5,20180619002129,20180619064507,84889.3,18,99,336.2,397.4,-16.7,-5.1,35,24,31.624,
5,20180619161545,20180619162045,85083.4,28,28,341.7,341.6,-0.2,-0.1,32,29,0.004,
5,20180619164846,20180619180017,85087.4,25,92,350.3,396.4,-67.3,-16.2,32,24,26.17,
5,20180619232654,20180620050901,85259.4,28,99,345.2,397.4,-16.4,-5,34,24,27.732,
5,20180621195202,20180621201102,85562.1,45,62,357.4,368.4,-42.1,-0.1,33,27,6.208,
5,20180621233336,20180622054944,85671.6,20,99,338.2,397.3,-16.6,-5.1,34,24,30.922,
5,20180622185657,20180622194058,85880.7,23,81,340.6,389.1,-24.2,-22.1,33,24,23.035,
5,20180622235234,20180623050110,86006.6,33,99,348.4,397.3,-17,-5.1,33,28,25.818,
5,20180623153528,20180623164829,86221.6,21,92,345.4,397.2,-52.7,-16.1,36,23,27.879,
5,20180623191602,20180623192232,86280.6,80,86,385.4,391.7,-54.5,-55.2,29,27,2.391,
5,20180623235738,20180624051844,86400.6,35,99,346.9,397.3,-17.3,-5.1,35,24,26.634,
5,20180624171835,20180624182407,86612.1,28,91,348.3,396.7,-38.9,-15.8,34,24,24.971,
5,20180624232243,20180625050121,86770.7,32,99,344,397.3,-8.5,-5,35,24,27.748,
5,20180625180102,20180625184002,86956.6,20,31,337.2,351.1,-23.7,-21,36,24,4.692,
5,20180625184502,20180625193934,86956.7,31,77,348.6,384.7,-11.5,-20.6,30,24,17.552,
5,20180625230808,20180626052045,87092.5,22,99,339.3,397.2,-11.1,-5.1,35,24,30.208,
5,20180626134514,20180626145316,87248.4,25,83,348.2,393.8,-57.6,-39.9,38,28,22.577,
5,20180626185351,20180626193452,87362.6,32,83,348.8,394.4,-27.3,-43.5,38,34,20.326,
5,20180626224956,20180627034732,87463.3,41,99,351.9,397.3,-14.1,-5,36,24,22.866,
5,20180627163802,20180627175304,87647.7,19,92,347.7,397,-86.2,-17,37,25,28.766,
5,20180627232308,20180628053345,87796.7,26,99,340.7,397.2,-15.5,-5.1,36,24,29.754,
5,20180628130620,20180628134721,87970.9,18,34,338.1,353.7,-24.4,-26.5,36,23,5.866,
5,20180628135521,20180628135921,87971,34,38,350.1,361.6,-11.7,-61.9,25,24,1.408,
5,20180628153323,20180628165525,88023.6,14,92,337.5,397.2,-40.1,-16.4,31,24,30.597,
5,20180630002527,20180630063405,88527.2,23,99,341.5,397.2,-16.2,-5,36,24,29.624,
5,20180630223204,20180630234106,88544.7,92,99,393.3,397.2,-13.8,-5.1,29,29,3.454,
5,20180701163311,20180701172242,88800.2,32,50,349.3,362.7,-24,-24.8,36,23,6.854,
5,20180701172542,20180701174113,88800.3,51,65,367.3,377,-57.8,0,28,25,5.435,
5,20180701191515,20180701191845,88870,32,38,349,351.6,-23.5,0,34,32,1.853,
5,20180701192145,20180701194045,88870.1,37,65,351.4,386.8,-16.1,-90.5,34,32,10.594,
5,20180703233829,20180704061536,89518,18,99,334.9,397.3,-16.4,-5,37,24,32.536,
5,20180704132446,20180704140717,89650.5,41,86,360.3,392.2,-79.6,-21.9,37,30,17.958,
5,20180704194823,20180704202125,89820.8,12,66,339.7,386.7,-66.2,-90.8,38,36,20.844,
5,20180704225757,20180705042534,89894.7,33,99,348.3,397.3,-15.5,-5.1,36,24,25.814,
5,20180705145737,20180705160609,90095.7,18,90,342.8,395.2,-62.1,-10.8,37,26,28.468,
5,20180705160709,20180705161239,90095.7,90,92,395.8,397.2,-16.7,-16.7,27,25,0.607,
5,20180705184643,20180705185813,90145.3,77,88,386,393,-75.6,-54.9,29,27,4.365,
5,20180705201944,20180705233118,90182.9,72,99,371.1,397.2,-5.2,-5.1,32,30,13.508,
5,20180706155225,20180706170356,90367.7,23,92,345.4,397,-45.2,-15.9,36,24,27.201,
5,20180706234114,20180707044651,90508.3,39,99,349.3,397.3,-16.4,-5.1,34,29,25.136,
5,20180707100332,20180707100732,90518.4,95,95,393,393.1,-0.1,-0.1,30,28,0.003,
5,20180707212539,20180708010714,90667.7,40,93,350.9,395.9,-16,-14.3,35,24,20.715,
5,20180710144217,20180710150947,91530.4,11,50,337.6,373.1,-56.5,-90.2,38,36,15.108,
5,20180710151417,20180710161248,91530.4,51,92,368.9,397.2,-66.4,-16.1,38,27,16.741,
5,20180710231957,20180711054435,91717.9,22,99,338.1,397.3,-15.4,-5,35,24,30.757,
5,20180711140525,20180711151756,91875.6,26,92,352.5,397,-79.6,-16.2,39,27,26.377,
5,20180711224506,20180712060315,92080.6,6,99,314.7,397.3,-17.1,-5,37,24,36.217,
5,20180712145925,20180712155056,92277.6,11,83,338,389.9,-59.8,-22.1,38,33,28.053,
5,20180712232636,20180713044512,92469.4,37,99,349.5,397.3,-14.1,-5.1,36,24,24.789,
6,20180418202137,20180419014414,63438.9,31,99,347.2,398,-17.6,-5.1,35,24,27.178,
6,20180419123435,20180419132836,63565.6,50,91,366,397.7,-61.3,-17,33,24,15.976,
6,20180419200913,20180420012250,63730.9,35,99,348.7,397.8,-17,-5.1,35,25,26.29,
6,20180420132116,20180420135048,63788.4,74,92,382.9,396.5,-31.1,-16.8,32,26,6.744,
6,20180420205026,20180421015633,63940.7,31,98,349.2,397.8,-16.6,-5,36,25,25.545,
6,20180421151142,20180421155413,64151.3,17,73,348,392.3,-66.9,-57.7,35,25,21.201,
6,20180421204549,20180422021656,64286.8,21,98,345.1,397.9,-17.3,-5,33,27,28.531,
6,20180422144353,20180422151854,64521.6,7,48,339.6,373.7,-56.4,-70.5,37,26,14.775,
6,20180422152854,20180422153924,64521.6,49,62,368.6,384.4,-53.6,-73.7,28,25,4.846,
6,20180422193529,20180422200129,64654.4,9,40,340.2,368.9,-52.5,-73.9,34,24,11.029,
6,20180422222833,20180423044109,64729.2,8,98,335.9,398,-18.2,-5,30,26,32.605,
6,20180423201753,20180424025302,65023.4,3,99,330.2,397.9,-18.4,-5.2,31,26,34.908,
6,20180424123247,20180424133148,65174.3,43,91,355.8,397.7,-23.9,-17.2,30,24,18.498,
6,20180424210157,20180425024135,65364.5,24,99,343.3,398,-17.6,-5,34,28,29.385,
6,20180425074446,20180425081517,65433.3,73,90,386.8,397.5,-61,-23.1,30,23,6.505,
6,20180425122433,20180425125733,65483.7,82,99,391.2,397.7,-74.1,-17.7,29,26,7.663,
6,20180425172808,20180425214844,65612.4,48,99,355.9,398,-16.6,-5,34,24,20.73,
6,20180426115817,20180426123817,65702.4,67,93,377.9,397.8,-29,-17.1,29,25,10.102,
6,20180426230525,20180427051302,65920.1,15,99,336.8,398,-17.9,-5,35,24,31.78,
6,20180427120438,20180427130039,66068.6,47,91,364.8,397.8,-66.3,-17.2,32,24,16.89,
6,20180427220751,20180428050229,66308.5,2,99,314.9,398,-19.2,-5,37,24,36.548,
6,20180428123445,20180428133847,66452.4,46,91,360.4,397.7,-42.5,-17,36,24,17.5,
6,20180428212856,20180429025703,66622.2,29,99,345,397.8,-9,-5.2,35,24,27.766,
6,20180501155544,20180501163546,67550,6,54,340.9,375,-66.6,-46.4,35,26,17.142,
6,20180501205721,20180502031428,67670,8,98,335.2,398,-18,-5.1,34,25,32.633,
6,20180502210231,20180503032908,68004.1,7,97,331.3,397.9,-7.8,-5.1,36,24,33.693,
6,20180503124638,20180503131909,68121.3,52,82,362.7,395.9,-28.5,-43.1,34,24,11.241,
6,20180503204555,20180504021402,68260.2,23,98,345.6,397.8,-17.2,-5.1,35,24,27.922,
6,20180504154327,20180504160157,68466.4,53,72,363.1,390.1,-24.4,-64.3,32,29,7.464,
6,20180504221525,20180505035302,68604.8,19,98,343.4,397.7,-17.6,-5.1,34,25,29.513,
6,20180505130218,20180505133549,68782.1,28,68,350.3,389.6,-32.9,-70.5,33,25,14.641,
6,20180505174423,20180505181655,68910,17,47,345.4,371.1,-42.5,-58.9,34,24,10.819,
6,20180505211019,20180506023726,68981.1,18,97,343.7,397.8,-17.6,-5,34,24,28.953,
6,20180506100256,20180506104156,69064.3,67,93,379.5,397.8,-43.7,-17.2,30,24,10.008,
6,20180506122629,20180506152832,69126,70,99,373.4,397.8,-16.1,-5,28,26,13.622,
6,20180507123933,20180507154507,69210.2,63,99,372.6,398,-16,-5.1,28,26,13.883,
6,20180508122527,20180508133028,69347.5,43,91,361.1,397.7,-56.9,-17,32,24,18.514,
6,20180508220109,20180509044346,69570,6,99,325.4,397.9,-18.5,-5,37,24,35.384,
6,20180509122916,20180509131116,69735.4,32,82,360.9,388.4,-93.9,0,37,25,18.897,
6,20180509192854,20180509194154,69877.4,26,41,348.2,367.2,-23.7,-70.8,33,28,5.443,
6,20180509210726,20180510022332,69921.7,25,98,347.7,397.8,-17.4,-5.1,34,28,27.135,
6,20180510082331,20180510085301,69973.4,78,93,388.8,397.7,-48,-17.5,31,24,5.818,
6,20180510114622,20180510123623,70051.8,66,97,372.4,397.8,-28.3,-17,30,24,11.818,
6,20180510201032,20180511024040,70263.3,8,99,332.4,397.8,-18,-5.2,37,25,34.046,
6,20180511124104,20180511131435,70413.4,38,69,357.7,386.2,-49.9,-50,34,24,11.084,
6,20180511134217,20180511140247,70413,69,86,379.5,391.5,-23.7,0,27,24,6.365,
6,20180511201825,20180511204025,70553.6,26,64,358,376,-87.4,0,35,31,13.722,
6,20180511235359,20180512051136,70644.3,26,98,347.5,397.8,-17.3,-5.1,35,25,26.549,
6,20180512123526,20180512132427,16.8,59,92,374.1,397.7,-51.9,-17,33,24,12.512,
6,20180512212619,20180513032457,70943.7,18,99,338.3,398,-12.2,-5.2,36,24,30.874,
6,20180513125832,20180513131902,71054.6,47,71,361.2,389.8,-42.9,-70.7,37,33,9.1,
6,20180513133002,20180513140033,71054.6,72,90,383.9,397.7,-42.6,-17.2,33,23,7.036,
6,20180513213042,20180514043551,71272.6,0,99,302.8,397.9,-17.5,-5,35,25,37.672,
6,20180514122134,20180514125235,71405.3,42,81,356.3,390.5,-29,-23.5,39,35,14.889,
6,20180514184012,20180514191113,71557.9,10,39,341.7,355.8,-56.2,0,36,26,9.977,
6,20180514215516,20180515041324,71630.8,8,98,334.9,397.8,-17.8,-5.2,35,24,32.778,
6,20180515132228,20180515134859,71786.4,23,47,349.1,368.6,-43,-55.5,38,35,8.813,
6,20180515144549,20180515150049,71786.4,47,61,359.6,379.5,-18.2,-53.2,36,33,4.939,
6,20180515150649,20180515152049,71786.5,61,74,377.3,390.1,-46.4,-53.2,34,30,4.804,
6,20180515201226,20180516015933,71908.1,17,98,342.8,397.8,-17.2,-5.1,35,24,29.659,
6,20180516123403,20180516124903,72043.2,31,44,352.7,364.7,-41.4,-53.5,37,34,4.811,
6,20180516131907,20180516141638,72043,45,92,364.3,397.7,-60.7,-17,36,29,17.698,
6,20180516211016,20180517033625,72216.5,10,99,333.6,397.8,-18,-5.2,36,25,33.626,
6,20180517103407,20180517112608,72332.1,49,88,366.3,397.4,-64.8,-23.3,35,24,14.93,
6,20180517135711,20180517140411,72413.7,59,67,365.5,377,-57.8,-64.2,35,33,2.774,
6,20180517205049,20180518031857,72574.9,13,99,333.1,397.8,-17.7,-5.1,37,25,33.789,
6,20180518121604,20180518133235,72728.9,32,90,350.9,397.7,-25.9,-17.3,37,24,21.953,
6,20180518222007,20180519041544,72874.1,21,99,339.9,397.8,-15.8,-5,34,25,30.368,
6,20180519134610,20180519144941,73033.4,36,91,355.3,397.7,-44.6,-17.2,35,24,20.773,
6,20180519211515,20180520022452,73184.9,35,99,346.1,397.9,-0.3,-5.2,34,24,25.794,
6,20180520165027,20180520172029,73367,25,59,346.4,372.2,-23.9,0,32,24,12.887,
6,20180520201932,20180521013508,73441,25,99,347.5,397.9,-17.3,-5,33,27,26.879,
6,20180521144952,20180521153652,73582.2,42,87,357.1,396.5,-31.8,-23.2,33,24,16.734,
6,20180521194358,20180522000133,73700.1,42,98,355.3,398,-17,-5,33,28,20.989,
6,20180522134425,20180522142226,73921.3,9,55,342.3,381.2,-62,-74.2,34,24,16.546,
6,20180522145527,20180522152257,73921.3,56,84,377.4,395.2,-68.3,-26.5,30,26,10.518,
6,20180522210604,20180523020641,74055.6,29,98,349.6,397.8,-17.4,-5.1,34,28,25.432,
6,20180523133616,20180523140818,74251.2,20,49,348.7,371.6,-50.5,-54,34,25,10.425,
6,20180523202103,20180524015740,74384,20,98,344.3,398,-17.3,-5,35,25,28.602,
6,20180524135138,20180524152110,74599.3,19,90,349.1,397.7,-56,-17.1,36,24,26.769,
6,20180524203216,20180525005451,74726.4,49,99,355.3,397.8,-16.8,-4.9,35,25,20.874,
6,20180525215731,20180526034239,75056.8,23,99,342.5,397.8,-17.4,-5.1,34,24,29.299,
6,20180526124603,20180526124933,75225.3,31,34,350.6,351.1,-23.5,0,33,29,0.953,
6,20180526125133,20180526131733,75225.3,34,66,359.2,384.7,-61.7,-46.3,31,25,11.452,
6,20180526134503,20180526142534,75225.4,66,92,381.7,397.7,-48.5,-17.2,29,25,9.873,
6,20180526215013,20180527035221,75419.2,17,99,338.5,398,-18.1,-5,36,25,31.074,
6,20180527144444,20180527145415,75634.3,12,30,341.6,368.4,-43.1,-115.3,36,33,6.389,
6,20180527151503,20180527154234,75634.3,31,72,357.6,389.3,-57.3,-57.6,37,33,14.868,
6,20180527205110,20180528031317,75790.2,6,97,334.1,397.8,-18.2,-5.1,36,25,33.253,
6,20180528185548,20180528200720,76159.3,17,46,342,364,-24,-26.5,37,24,10.665,
6,20180528223853,20180529043800,76234,12,97,339.1,397.8,-17.7,-5.2,35,25,30.707,
6,20180529133301,20180529143302,18.6,32,85,350,391.4,-18.4,0,36,24,19.688,
6,20180529214912,20180530035418,76607.8,11,97,337.2,398,-17.7,-4.9,36,25,31.435,
6,20180530142332,20180530151434,76829,16,84,345.7,395.5,-48,-27.6,37,28,25.091,
6,20180530220042,20180531035349,77010.1,16,97,339.2,397.8,-7.7,-5,36,25,30.124,
6,20180531194413,20180601003819,77304.9,33,98,351,397.8,-16.6,-5,36,25,24.067,
6,20180601133032,20180601141603,77479.1,31,86,357.2,392.1,-66.6,0,38,30,20.323,
6,20180601203641,20180602020618,77631.5,22,97,345.8,397.9,-17.4,-5,36,25,27.75,
6,20180602124816,20180602135647,77793.8,40,91,356.1,397.5,-32.8,-17,35,24,19.176,
6,20180602221858,20180603045835,78021.8,7,99,325.2,398,-5.5,-5,35,25,34.9,
6,20180603141059,20180603150730,78236.2,20,81,339.9,395.5,-1.7,-42.8,37,26,22.86,
6,20180603194805,20180604005913,78380.2,27,98,348.5,397.7,-17.1,-5.1,35,25,26.103,
6,20180604145159,20180604152000,78536.4,40,54,357.4,367,-40.1,0,34,24,5.433,
6,20180604195005,20180605004612,78662,9,85,334.1,396.4,-17.7,-15,35,25,29.732,
6,20180605211038,20180606031415,79009.2,18,97,338,397.8,-18.2,-5.1,37,25,31.267,
6,20180606211617,20180607025424,79317.8,26,98,344.3,397.7,-17.5,-5,35,25,28.696,
6,20180607122337,20180607134110,79433.2,49,67,355.2,376,-10.1,-16.4,36,24,7.052,
6,20180607134640,20180607142640,79433.2,68,92,377.8,397.7,-29,-16.6,30,26,10.16,
6,20180607220420,20180608042657,79627.4,18,99,334.1,397.8,-17.6,-5,35,25,33.215,
6,20180608124821,20180608134822,79751.3,51,91,360.5,397.7,-37.5,-16.7,36,24,16.69,
6,20180608221349,20180609050858,79970.6,9,99,311.6,397.8,-19,-5,34,25,36.528,
6,20180609150801,20180609154502,80193.7,12,70,344.6,378.3,-94.4,0,37,34,22.845,
6,20180609204838,20180610025815,80332.6,17,97,334.7,398,-10.3,-4.9,37,25,31.911,
6,20180614135209,20180614150641,81614.9,9,72,327.1,388.8,-42.4,-55.2,35,25,24.789,
6,20180614202146,20180615021924,81753.3,21,97,339.9,397.8,-17.5,-5,36,24,30.541,
6,20180615141811,20180615151512,81866.6,47,93,352.8,397.7,-11.7,-16.8,38,30,19.414,
6,20180615215851,20180616041358,82032.4,21,99,335.2,397.8,-18.2,-5.2,35,25,32.472,
6,20180616114753,20180616124224,82143.2,55,91,361.3,397.6,-18.6,-16.7,35,24,14.885,
6,20180616203407,20180616204507,82350.7,5,20,300.4,340.4,-33.4,0,35,32,5.39,
6,20180616213138,20180617043017,82382.2,8,99,311.5,397.9,-17.2,-5.2,36,25,36.876,
6,20180617122452,20180617133223,82547.7,41,64,351.5,371.8,-20.2,0,37,24,9.457,
6,20180617135353,20180617135923,82555,61,68,372.4,389.9,-45.6,-91.9,28,26,3.048,
6,20180617141054,20180617145324,82555,68,92,379.2,397.6,-39.4,-16.3,30,26,10.014,
6,20180617202031,20180617210802,82708.1,27,87,340.2,394.8,-11.9,-37,35,30,24.144,
6,20180618101125,20180618111756,82827,35,60,349.6,368.9,-23.4,-23.4,37,24,9.421,
6,20180618140300,20180618150231,82914.9,13,87,334.6,394.9,-40,-32.5,39,32,29.371,
6,20180619050812,20180619062914,83109.7,7,90,333.5,397.7,-48.8,-16.5,34,24,33.081,
6,20180619185739,20180619202440,83410.6,44,76,352.9,380.8,-25.3,-23.1,30,24,12.549,
6,20180620122451,20180620134622,83597.4,8,95,305.3,397.7,-7.8,-16.7,38,28,35.249,
6,20180621134120,20180621145651,83886.5,85,96,390.4,396.4,-15.8,-5.1,31,27,4.813,
6,20180621201927,20180622000801,83996,57,99,361.9,397.8,-16.5,-4.9,34,25,17.34,
6,20180622135240,20180622150612,84177.4,34,92,353.2,397.7,-52.6,-16.4,34,24,23.679,
6,20180622205318,20180623011624,84316,46,99,351.9,398,-17,-5.2,34,24,23.023,
6,20180623130159,20180623133401,84502.1,34,69,351.9,388.1,-43.2,-71,34,28,14.033,
6,20180623140631,20180623144331,84502.1,70,91,377.8,394.6,-24,0,30,24,8.864,
6,20180623162704,20180623173305,84558.8,69,92,377.3,397.7,-22.9,-16.7,30,24,9.271,
6,20180623214510,20180624035017,84675.6,56,99,356.1,397.8,-10.9,-5.1,33,29,19.811,
6,20180624134954,20180624143524,12.9,62,92,384.4,397.5,-92.7,-16.6,38,31,12.648,
6,20180624201132,20180625022139,85052.7,22,99,335.6,397.7,-17.9,-5.2,37,25,31.862,
6,20180625135559,20180625142630,85147.2,55,86,364.7,394.1,-43.4,-26.7,36,34,12.571,
6,20180625174605,20180625185936,85268.2,23,50,342.3,358.4,-23.6,3.9,37,29,10.195,
6,20180625204508,20180626022144,85319,27,98,344.4,397.8,-17.3,-5,36,25,28.353,
6,20180626130615,20180626141447,85454.8,31,93,345.3,397.4,-13,-16.5,41,35,25.497,
6,20180626194733,20180627013811,85595.6,25,98,339.4,397.9,-17.9,-5.1,35,25,30.31,
6,20180627200615,20180628032055,85917.8,6,98,316,397.8,-19.3,-5,37,26,36.128,
6,20180628183708,20180628190508,86237.2,13,59,342.2,371,-73.1,0,38,33,17.77,
6,20180628205511,20180629014017,86287.5,40,97,352.4,397.8,-15,-5.2,35,25,23.23,
6,20180629155704,20180629162534,86398,73,86,381.2,390.9,-30.4,0,33,28,5.402,
6,20180629203309,20180630012945,86502.9,38,98,349.7,397.8,-10.9,-5.1,36,25,24.195,
6,20180630055523,20180630064253,86573.4,64,82,371.6,390.7,-24.5,-26.9,37,24,7.404,
6,20180630065555,20180630072525,86573.4,82,93,388.4,397.7,-26.4,-17,27,25,4.467,
6,20180630133302,20180630143533,86702.7,47,94,356.6,393.8,-52.1,0,37,29,19.393,
6,20180630195040,20180701011116,86849.5,35,99,346.4,397.8,-11.6,-5.1,37,26,26.559,
6,20180701141318,20180701150249,87006.8,26,85,344.1,394,-23.8,-26.6,39,34,23.933,
6,20180701194025,20180702011632,87142.1,27,98,344.5,397.7,-17.4,-5,35,25,28.407,
6,20180702125732,20180702141834,87340.7,18,86,341.9,395.9,-56.4,-30.3,35,30,27.071,
6,20180702155735,20180702161506,87386.6,64,81,370.8,387,-15.7,0,36,33,7.186,
6,20180702201510,20180703005947,87485.1,42,98,351.3,397.8,-7.6,-5.1,36,25,22.981,
6,20180703150459,20180703150559,87657.4,23,24,342.8,340.3,-38,0,35,34,0.144,
6,20180703150759,20180703153731,87657.4,24,56,348.8,374.9,-66.1,-68.1,35,31,12.355,
6,20180703154031,20180703155701,87657.4,56,70,370.7,385.1,-47.6,-53.5,33,32,5.564,
6,20180703194836,20180704145535,87755,28,73,344.7,387.3,-17.8,-55.2,42,26,307.714,
6,20180704195941,20180705015218,88077.7,23,99,339.3,397.8,-11.6,-5,36,26,30.196,
6,20180705134745,20180705142147,88297.8,20,70,348.2,385.7,-86.3,-56,38,35,20.11,
6,20180705204224,20180706034202,88455.2,3,98,303.4,397.8,-18.6,-5.1,35,25,37.031,
