charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc
-5.0,397.7,98.0,27.704,37,23,-8.6,343.8,27.0,85830.1,7,2018,6,0,25,18,0,2018-06-25 18:29:32,2018-06-26 03:27:44,32292.0,8.97,53.89999999999998,71.0,48.0,7.915273132664437,14,111.30000000000291,2.3187500000000605,284.6666666666667,0.7591549295774644
-54.3,391.5,79.0,11.652000000000001,36,31,-42.4,360.3,50.0,85954.3,7,2018,6,1,26,12,0,2018-06-26 12:57:25,2018-06-26 13:21:25,1440.0,0.4,31.19999999999999,29.0,48.0,72.5,5,124.19999999999709,2.5874999999999395,569.6833333333333,1.075862068965517
-5.0,397.7,99.0,30.42,35,24,-8.8,337.7,20.0,86092.1,7,2018,6,1,26,17,0,2018-06-26 17:59:46,2018-06-27 03:52:57,35591.0,9.886388888888888,60.0,79.0,59.0,7.990784187013571,11,137.8000000000029,2.335593220339032,278.35,0.759493670886076
-13.3,369.4,62.0,1.258,37,32,-25.7,365.6,59.0,86205.2,7,2018,6,2,27,9,0,2018-06-27 09:57:39,2018-06-27 10:07:39,600.0,0.16666666666666666,3.7999999999999545,3.0,40.0,18.0,5,113.09999999999127,2.8274999999997816,364.7,1.2666666666666515
0.0,394.4,92.0,12.349,34,23,-11.3,369.1,62.0,86205.2,7,2018,6,2,27,10,0,2018-06-27 10:09:39,2018-06-27 11:49:12,5973.0,1.6591666666666667,25.299999999999955,30.0,0.0,18.08136614766449,11,0.0,,2.0,0.8433333333333318
-5.1,397.7,98.0,32.971,35,23,-9.3,332.8,12.0,86379.6,7,2018,6,2,27,17,0,2018-06-27 17:42:18,2018-06-28 03:57:31,36913.0,10.25361111111111,64.89999999999998,86.0,80.0,8.387289030964702,12,174.40000000000873,2.180000000000109,353.1,0.7546511627906974
0.0,361.8,51.0,16.113,34,23,-23.7,325.4,9.0,86643.5,7,2018,6,3,28,13,0,2018-06-28 13:56:23,2018-06-28 14:37:55,2492.0,0.6922222222222222,36.400000000000034,42.0,89.0,60.67415730337079,11,263.8999999999942,2.965168539325777,598.8666666666667,0.8666666666666675
-5.0,397.8,98.0,32.835,35,23,-9.2,332.8,13.0,86753.3,7,2018,6,3,28,18,0,2018-06-28 18:13:59,2018-06-29 04:40:42,37603.0,10.445277777777777,65.0,85.0,38.0,8.13764859186767,12,109.80000000000291,2.889473684210603,216.06666666666666,0.7647058823529411
0.0,387.5,83.0,21.125999999999998,38,30,-45.4,350.0,30.0,86943.9,7,2018,6,4,29,12,0,2018-06-29 12:16:19,2018-06-29 13:00:20,2641.0,0.7336111111111111,37.5,53.0,68.0,72.24536160545249,8,190.59999999999127,2.8029411764704597,455.6166666666667,0.7075471698113207
-5.0,397.7,98.0,31.653000000000002,34,23,-9.7,334.6,15.0,87110.2,7,2018,6,4,29,18,0,2018-06-29 18:08:24,2018-06-30 04:18:07,36583.0,10.161944444444444,63.099999999999966,83.0,68.0,8.167728179755624,11,166.3000000000029,2.4455882352941605,308.06666666666666,0.7602409638554213
0.0,348.0,31.0,4.242,35,33,-8.9,338.3,20.0,87456.6,7,2018,6,5,30,17,0,2018-06-30 17:59:47,2018-06-30 19:19:49,4802.0,1.333888888888889,9.699999999999989,11.0,78.0,8.246563931695126,2,346.40000000000873,4.441025641025753,821.6666666666666,0.8818181818181808
-5.1,397.9,97.0,26.655,34,24,-8.8,346.6,29.0,87460.4,7,2018,6,5,30,19,0,2018-06-30 19:51:19,2018-07-01 04:26:00,30881.0,8.578055555555556,51.299999999999955,68.0,2.0,7.9272044299083575,10,3.7999999999883585,1.8999999999941792,31.5,0.7544117647058817
-5.1,397.7,98.0,28.68,35,23,-8.8,341.9,25.0,87773.7,7,2018,7,6,1,17,0,2018-07-01 17:31:42,2018-07-02 02:40:23,32921.0,9.144722222222223,55.80000000000001,73.0,72.0,7.982746575134413,12,313.3000000000029,4.35138888888893,785.7,0.7643835616438358
-5.0,397.8,99.0,35.051,34,23,-9.3,321.3,7.0,88312.4,7,2018,7,1,3,18,0,2018-07-03 18:59:34,2018-07-04 04:52:16,35562.0,9.878333333333334,76.5,92.0,91.0,9.31331196220685,11,538.6999999999971,5.919780219780188,2419.1833333333334,0.8315217391304348
-8.4,391.0,87.0,20.233,35,23,-8.4,348.0,34.0,88616.4,7,2018,7,2,4,17,0,2018-07-04 17:43:51,2018-07-05 00:10:29,23198.0,6.443888888888889,43.0,53.0,65.0,8.224846969566341,12,304.0,4.676923076923077,771.5833333333334,0.8113207547169812
-5.0,397.7,98.0,12.151,29,27,-8.7,376.2,68.0,90388.0,7,2018,7,0,9,23,0,2018-07-09 23:36:49,2018-07-10 03:30:54,14045.0,3.901388888888889,21.5,30.0,2.0,7.689569241723033,2,710.8999999999942,355.4499999999971,2790.15,0.7166666666666667
-5.0,397.7,97.0,34.485,36,24,-9.2,324.9,7.0,90695.4,7,2018,7,1,10,16,0,2018-07-10 16:36:50,2018-07-11 03:49:05,40335.0,11.204166666666667,72.80000000000001,90.0,91.0,8.03272592041651,12,307.3999999999942,3.378021978021914,785.9333333333333,0.808888888888889
-5.0,397.7,99.0,27.595,36,24,-8.5,344.0,28.0,91022.2,7,2018,7,2,11,18,0,2018-07-11 18:13:25,2018-07-12 03:15:37,32532.0,9.036666666666667,53.69999999999999,71.0,69.0,7.8568793803024715,12,326.8000000000029,4.7362318840580135,864.3333333333334,0.756338028169014
-54.2,389.9,77.0,17.45,38,33,-51.3,352.3,33.0,91200.4,7,2018,7,3,12,12,0,2018-07-12 12:22:21,2018-07-12 12:54:53,1952.0,0.5422222222222223,37.599999999999966,44.0,66.0,81.14754098360655,5,178.1999999999971,2.6999999999999558,546.7333333333333,0.8545454545454537
0.0,384.8,79.0,0.20800000000000002,35,33,-54.7,391.4,78.0,91200.4,7,2018,7,3,12,12,0,2018-07-12 12:57:23,2018-07-12 12:58:23,60.0,0.016666666666666666,-6.599999999999966,1.0,-1.0,60.0,2,0.0,-0.0,2.5,-6.599999999999966
-5.0,397.7,98.0,32.493,36,24,-5.8,332.2,15.0,91365.0,7,2018,7,3,12,18,0,2018-07-12 18:03:59,2018-07-13 04:36:42,37963.0,10.545277777777779,65.5,83.0,64.0,7.870821589442351,12,164.60000000000582,2.571875000000091,305.6,0.7891566265060241
-7.9,377.4,71.0,21.546999999999997,30,26,-9.0,332.6,10.0,60581.2,8,2018,4,2,18,23,0,2018-04-18 23:42:43,2018-04-19 06:40:52,25089.0,6.969166666666666,44.799999999999955,61.0,88.0,8.75283988999163,4,,,-122693.98333333334,0.734426229508196
-27.8,395.6,86.0,24.871,31,24,-17.0,343.2,21.0,60714.4,8,2018,4,3,19,11,0,2018-04-19 11:54:28,2018-04-19 12:55:29,3661.0,1.0169444444444444,52.400000000000034,65.0,50.0,63.91696257853046,7,133.20000000000437,2.664000000000087,313.6,0.8061538461538467
-5.1,398.0,99.0,25.818,33,27,-8.4,347.8,30.0,60860.7,8,2018,4,3,19,18,0,2018-04-19 18:29:06,2018-04-20 03:03:16,30850.0,8.569444444444445,50.19999999999999,69.0,56.0,8.051863857374393,6,146.29999999999563,2.612499999999922,333.6166666666667,0.7275362318840578
-23.5,397.2,88.0,19.487000000000002,32,23,-45.2,355.8,37.0,61028.7,8,2018,4,4,20,12,0,2018-04-20 12:38:24,2018-04-20 13:32:25,3241.0,0.9002777777777777,41.39999999999998,51.0,62.0,56.6491823511262,9,168.0,2.7096774193548385,575.1333333333333,0.8117647058823525
-5.1,398.0,98.0,25.862,31,27,-5.5,347.0,29.0,61192.9,8,2018,4,4,20,20,0,2018-04-20 20:29:33,2018-04-21 05:03:44,30851.0,8.569722222222222,51.0,69.0,59.0,8.05160286538524,4,164.20000000000437,2.783050847457701,417.1333333333333,0.7391304347826086
-52.0,394.6,78.0,15.402999999999999,31,24,-33.2,354.3,38.0,61350.9,8,2018,4,5,21,12,0,2018-04-21 12:05:57,2018-04-21 12:36:27,1830.0,0.5083333333333333,40.30000000000001,40.0,60.0,78.68852459016394,7,158.0,2.6333333333333333,422.21666666666664,1.0075000000000003
-33.0,395.9,84.0,2.109,26,23,-55.4,393.6,79.0,61350.9,8,2018,4,5,21,12,0,2018-04-21 12:37:27,2018-04-21 12:45:27,480.0,0.13333333333333333,2.2999999999999545,5.0,-1.0,37.5,3,0.0,-0.0,1.0,0.4599999999999909
-5.1,398.0,97.0,31.724,29,26,-7.5,334.3,12.0,61531.3,8,2018,4,5,21,19,0,2018-04-21 19:20:05,2018-04-22 05:48:19,37694.0,10.470555555555556,63.69999999999999,85.0,72.0,8.11800286517748,3,180.40000000000146,2.505555555555576,394.6333333333333,0.7494117647058822
-58.1,390.7,74.0,11.687000000000001,30,25,-43.8,358.4,43.0,61672.3,8,2018,4,6,22,12,0,2018-04-22 12:25:22,2018-04-22 12:52:52,1650.0,0.4583333333333333,32.30000000000001,31.0,54.0,67.63636363636364,5,141.0,2.611111111111111,397.05,1.041935483870968
-43.7,395.2,82.0,2.7910000000000004,26,24,-53.2,389.7,74.0,61672.3,8,2018,4,6,22,12,0,2018-04-22 12:53:52,2018-04-22 13:02:23,511.0,0.14194444444444446,5.5,8.0,0.0,56.360078277886494,2,0.0,,1.0,0.6875
-5.1,397.8,99.0,23.811999999999998,27,24,-8.4,349.8,35.0,61803.1,8,2018,4,6,22,19,0,2018-04-22 19:07:30,2018-04-23 03:00:39,28389.0,7.885833333333333,48.0,64.0,47.0,8.115819507555743,3,130.79999999999563,2.7829787234041623,365.1166666666667,0.75
-57.7,392.8,76.0,17.402,30,24,-43.6,351.7,29.0,61931.7,8,2018,4,0,23,9,0,2018-04-23 09:07:41,2018-04-23 09:51:41,2640.0,0.7333333333333333,41.10000000000002,47.0,70.0,64.0909090909091,6,128.59999999999854,1.8371428571428363,367.03333333333336,0.8744680851063834
-17.0,397.7,92.0,6.0,27,25,-26.2,385.7,76.0,61931.8,8,2018,4,0,23,9,0,2018-04-23 09:54:41,2018-04-23 10:33:12,2311.0,0.6419444444444444,12.0,16.0,0.0,24.924275205538727,2,0.10000000000582077,inf,3.0,0.75
-5.1,398.0,99.0,31.469,27,23,-8.7,335.4,16.0,62115.3,8,2018,4,0,23,17,0,2018-04-23 17:51:51,2018-04-24 04:18:03,37572.0,10.436666666666667,62.60000000000002,83.0,76.0,7.952730756946662,4,183.5,2.414473684210526,438.65,0.7542168674698798
-37.9,395.9,83.0,21.851,30,23,-62.0,353.3,24.0,62294.5,8,2018,4,1,24,14,0,2018-04-24 14:00:49,2018-04-24 14:45:50,2701.0,0.7502777777777778,42.599999999999966,59.0,75.0,78.63754165124028,7,179.1999999999971,2.3893333333332945,582.7666666666667,0.7220338983050841
-5.1,397.9,98.0,27.489,28,25,-8.2,344.6,23.0,62434.7,8,2018,4,1,24,20,0,2018-04-24 20:23:26,2018-04-25 05:30:37,32831.0,9.119722222222222,53.299999999999955,75.0,60.0,8.223934695866712,3,140.1999999999971,2.336666666666618,337.6,0.7106666666666661
-5.0,397.8,97.0,31.752,33,27,-8.8,342.2,19.0,63375.9,8,2018,4,4,27,19,0,2018-04-27 19:36:44,2018-04-28 06:34:57,39493.0,10.970277777777778,55.60000000000002,78.0,38.0,7.110120780897881,6,99.30000000000291,2.6131578947369185,269.1,0.7128205128205131
-17.3,396.4,87.0,18.458,32,23,-43.3,356.7,38.0,63531.9,8,2018,4,5,28,12,0,2018-04-28 12:38:03,2018-04-28 13:26:04,2881.0,0.8002777777777778,39.69999999999999,49.0,59.0,61.2287400208261,9,156.0,2.6440677966101696,363.1,0.8102040816326528
-5.0,397.8,96.0,26.811999999999998,32,27,-4.4,345.1,25.0,63690.9,8,2018,4,5,28,19,0,2018-04-28 19:59:42,2018-04-29 04:50:53,31871.0,8.853055555555555,52.69999999999999,71.0,62.0,8.019829939443381,5,159.0,2.564516129032258,393.6333333333333,0.7422535211267604
-5.0,398.0,98.0,27.164,33,27,-8.4,345.3,24.0,64037.1,8,2018,4,6,29,19,0,2018-04-29 19:08:05,2018-04-30 04:12:46,32681.0,9.078055555555556,52.69999999999999,74.0,72.0,8.151525351121446,6,346.1999999999971,4.808333333333293,857.2,0.712162162162162
-27.6,394.5,84.0,19.636,36,30,-37.9,352.5,32.0,64197.5,8,2018,4,0,30,13,0,2018-04-30 13:33:46,2018-04-30 14:15:16,2490.0,0.6916666666666667,42.0,52.0,66.0,75.18072289156626,6,160.40000000000146,2.4303030303030524,561.0,0.8076923076923077
-5.0,398.0,98.0,13.527000000000001,34,29,-7.4,372.1,63.0,64252.5,8,2018,4,0,30,16,0,2018-04-30 16:13:18,2018-04-30 20:50:55,16657.0,4.626944444444445,25.899999999999977,35.0,21.0,7.564387344659902,5,55.0,2.619047619047619,118.03333333333333,0.7399999999999993
-17.3,396.7,89.0,20.799,31,23,-54.3,356.2,34.0,64399.0,8,2018,5,2,2,12,0,2018-05-02 12:06:07,2018-05-02 13:01:08,3301.0,0.9169444444444445,40.5,55.0,64.0,59.98182368979097,8,146.5,2.2890625,2355.2,0.7363636363636363
-4.9,398.0,96.0,31.441,33,27,-8.6,335.4,11.0,64588.1,8,2018,5,2,2,19,0,2018-05-02 19:05:46,2018-05-03 05:33:59,37693.0,10.470277777777778,62.60000000000002,85.0,78.0,8.118218236807895,6,189.09999999999854,2.4243589743589555,364.6333333333333,0.7364705882352944
-17.3,397.7,93.0,3.425,26,25,-26.1,390.5,84.0,64673.6,8,2018,5,3,3,11,0,2018-05-03 11:01:34,2018-05-03 11:25:05,1411.0,0.39194444444444443,7.199999999999989,9.0,12.0,22.962437987243092,1,85.5,7.125,327.5833333333333,0.7999999999999987
-7.2,396.9,98.0,32.477,34,28,-9.1,330.7,9.0,64889.0,8,2018,5,3,3,19,0,2018-05-03 19:55:15,2018-05-04 06:35:28,38413.0,10.670277777777779,66.19999999999999,89.0,84.0,8.340926248926143,6,215.40000000000146,2.564285714285732,510.1666666666667,0.743820224719101
-7.9,396.4,97.0,12.86,29,27,-7.6,369.4,63.0,64980.2,8,2018,5,4,4,20,0,2018-05-04 20:48:32,2018-05-05 00:59:07,15035.0,4.176388888888889,27.0,34.0,35.0,8.14100432324576,2,91.19999999999709,2.6057142857142024,853.0666666666667,0.7941176470588235
-91.2,383.3,56.0,14.933,33,26,-23.8,340.2,17.0,65150.9,8,2018,5,5,5,13,0,2018-05-05 13:19:21,2018-05-05 13:46:22,1621.0,0.4502777777777778,43.10000000000002,39.0,80.0,86.61320172732881,7,170.70000000000437,2.1337500000000547,740.2333333333333,1.1051282051282056
-5.0,397.8,98.0,24.682,29,27,-8.6,349.3,31.0,65212.9,8,2018,5,5,5,16,0,2018-05-05 16:47:26,2018-05-06 01:02:06,29680.0,8.244444444444444,48.5,67.0,25.0,8.126684636118599,2,62.0,2.48,181.06666666666666,0.7238805970149254
-5.1,397.9,99.0,17.327,27,25,-7.7,360.7,53.0,65326.0,8,2018,5,6,6,15,0,2018-05-06 15:27:46,2018-05-06 21:17:23,20977.0,5.826944444444444,37.19999999999999,46.0,45.0,7.894360490060543,2,113.09999999999854,2.513333333333301,865.6666666666666,0.8086956521739128
-17.0,396.9,90.0,19.502,30,23,-34.5,355.6,38.0,65459.2,8,2018,5,0,7,12,0,2018-05-07 12:26:10,2018-05-07 13:25:11,3541.0,0.9836111111111111,41.299999999999955,52.0,61.0,52.86642191471336,7,133.1999999999971,2.1836065573770016,908.7833333333333,0.7942307692307684
-5.1,397.8,98.0,25.793000000000003,28,25,-8.2,347.3,28.0,65620.9,8,2018,5,0,7,19,0,2018-05-07 19:28:19,2018-05-08 04:01:29,30790.0,8.552777777777777,50.5,70.0,62.0,8.18447547905164,3,161.6999999999971,2.6080645161289855,363.1333333333333,0.7214285714285714
-17.0,394.1,87.0,17.074,31,23,-61.7,360.5,42.0,65758.8,8,2018,5,1,8,12,0,2018-05-08 12:30:54,2018-05-08 13:26:56,3362.0,0.9338888888888889,33.60000000000002,45.0,56.0,48.185603807257586,8,137.90000000000873,2.462500000000156,509.4166666666667,0.7466666666666671
-7.4,395.2,91.0,29.160999999999998,32,27,-9.1,334.6,10.0,65953.8,8,2018,5,1,8,21,0,2018-05-08 21:10:35,2018-05-09 06:39:16,34121.0,9.478055555555555,60.599999999999966,81.0,77.0,8.546056680636559,5,195.0,2.5324675324675323,463.65,0.7481481481481477
-17.3,396.5,87.0,24.64,33,24,-32.8,348.1,22.0,66121.1,8,2018,5,2,9,12,0,2018-05-09 12:37:23,2018-05-09 13:38:55,3692.0,1.0255555555555556,48.39999999999998,65.0,69.0,63.38028169014085,9,167.3000000000029,2.4246376811594623,358.1166666666667,0.7446153846153842
-5.1,397.8,95.0,27.495,31,27,-1.2,343.3,22.0,66290.5,8,2018,5,2,9,19,0,2018-05-09 19:45:03,2018-05-10 04:51:44,32801.0,9.11138888888889,54.5,73.0,65.0,8.011950855156854,4,169.39999999999418,2.606153846153757,366.1333333333333,0.7465753424657534
-52.5,391.9,77.0,9.941,30,25,-8.7,358.0,51.0,66417.7,8,2018,5,3,10,12,0,2018-05-10 12:10:48,2018-05-10 12:34:49,1441.0,0.4002777777777778,33.89999999999998,26.0,44.0,64.95489243580846,5,127.19999999999709,2.890909090909025,439.06666666666666,1.303846153846153
-5.1,397.5,97.0,33.546,32,27,-8.4,330.5,5.0,66601.0,8,2018,5,3,10,19,0,2018-05-10 19:35:57,2018-05-11 06:39:41,39824.0,11.062222222222223,67.0,92.0,72.0,8.316593009240659,5,183.3000000000029,2.545833333333374,421.1333333333333,0.7282608695652174
-17.5,397.0,89.0,20.116,31,24,-24.1,352.6,37.0,66755.8,8,2018,5,4,11,12,0,2018-05-11 12:55:49,2018-05-11 13:52:19,3390.0,0.9416666666666667,44.39999999999998,52.0,60.0,55.2212389380531,7,154.8000000000029,2.5800000000000485,376.1333333333333,0.8538461538461534
-5.1,397.8,97.0,27.599,30,27,-8.5,344.3,21.0,66930.0,8,2018,5,4,11,21,0,2018-05-11 21:01:59,2018-05-12 06:11:39,32980.0,9.161111111111111,53.5,76.0,68.0,8.29593693147362,3,174.1999999999971,2.56176470588231,429.6666666666667,0.7039473684210527
-96.1,375.2,50.0,3.793,30,28,-62.2,359.6,39.0,67086.7,8,2018,5,5,12,12,0,2018-05-12 12:16:34,2018-05-12 12:23:04,390.0,0.10833333333333334,15.599999999999966,11.0,58.0,101.53846153846153,2,156.6999999999971,2.7017241379309844,364.9166666666667,1.418181818181815
-5.1,397.8,98.0,24.883000000000003,31,27,-8.3,348.3,31.0,67229.3,8,2018,5,5,12,18,0,2018-05-12 18:41:42,2018-05-13 02:59:52,29890.0,8.302777777777777,49.5,67.0,19.0,8.069588491134159,4,142.60000000000582,7.505263157895043,378.6333333333333,0.7388059701492538
-17.5,397.4,92.0,17.822,32,24,-24.6,356.9,44.0,67362.4,8,2018,5,6,13,11,0,2018-05-13 11:30:04,2018-05-13 13:26:37,6993.0,1.9425,40.5,48.0,54.0,24.71042471042471,8,133.09999999999127,2.464814814814653,510.2,0.84375
-5.0,397.9,99.0,26.456999999999997,36,24,-8.3,346.1,31.0,67526.5,8,2018,5,6,13,19,0,2018-05-13 19:21:14,2018-05-14 04:16:55,32141.0,8.928055555555556,51.799999999999955,68.0,61.0,7.616440060981301,12,164.10000000000582,2.690163934426325,354.6166666666667,0.7617647058823522
-27.6,395.4,84.0,19.256,35,24,-18.1,350.3,33.0,67679.2,8,2018,5,0,14,12,0,2018-05-14 12:25:29,2018-05-14 13:26:31,3662.0,1.0172222222222222,45.099999999999966,51.0,66.0,50.13653741125068,11,152.6999999999971,2.3136363636363195,488.56666666666666,0.8843137254901954
-5.0,397.8,96.0,30.09,36,24,-8.3,338.5,15.0,67840.2,8,2018,5,0,14,19,0,2018-05-14 19:45:38,2018-05-15 05:54:52,36554.0,10.153888888888888,59.30000000000001,81.0,69.0,7.977239153033868,12,161.0,2.3333333333333335,379.1166666666667,0.732098765432099
-55.6,392.5,77.0,11.9,35,27,-56.9,361.4,45.0,67968.2,8,2018,5,1,15,11,0,2018-05-15 11:03:27,2018-05-15 11:36:58,2011.0,0.5586111111111111,31.100000000000023,32.0,51.0,57.2849328692193,8,128.0,2.5098039215686274,308.5833333333333,0.9718750000000007
-22.3,395.4,88.0,4.033,29,26,-26.5,386.2,77.0,67968.3,8,2018,5,1,15,11,0,2018-05-15 11:46:28,2018-05-15 12:12:59,1591.0,0.4419444444444444,9.199999999999989,11.0,0.0,24.890006285355124,3,0.10000000000582077,inf,9.5,0.8363636363636353
-17.6,397.4,91.0,1.679,27,24,-20.8,391.8,86.0,67968.3,8,2018,5,1,15,12,0,2018-05-15 12:27:29,2018-05-15 12:40:29,780.0,0.21666666666666667,5.599999999999966,5.0,2.0,23.076923076923077,3,0.0,0.0,14.5,1.1199999999999932
-5.0,397.8,99.0,31.497,36,24,-8.5,335.0,17.0,68123.1,8,2018,5,1,15,18,0,2018-05-15 18:56:07,2018-05-16 05:35:50,38383.0,10.661944444444444,62.80000000000001,82.0,74.0,7.690904827658078,12,154.8000000000029,2.0918918918919314,375.6333333333333,0.7658536585365855
-17.2,397.2,91.0,23.524,38,32,-42.9,352.1,30.0,68272.3,8,2018,5,2,16,12,0,2018-05-16 12:40:16,2018-05-16 13:42:18,3722.0,1.0338888888888889,45.099999999999966,61.0,69.0,59.000537345513166,6,149.1999999999971,2.162318840579668,424.43333333333334,0.7393442622950814
-5.0,397.8,99.0,30.858,34,29,-8.8,337.1,19.0,68442.0,8,2018,5,2,16,20,0,2018-05-16 20:05:56,2018-05-17 06:26:08,37212.0,10.336666666666666,60.69999999999999,80.0,72.0,7.739438890680426,5,169.6999999999971,2.356944444444404,383.6333333333333,0.7587499999999998
-17.2,397.3,91.0,18.955,33,24,-51.4,358.7,41.0,68582.8,8,2018,5,3,17,12,0,2018-05-17 12:40:22,2018-05-17 13:50:23,4201.0,1.1669444444444443,38.60000000000002,50.0,58.0,42.84694120447513,9,140.8000000000029,2.427586206896602,374.23333333333335,0.7720000000000005
-5.1,397.8,99.0,28.323,37,24,-8.7,343.0,26.0,68731.1,8,2018,5,3,17,19,0,2018-05-17 19:41:01,2018-05-18 05:18:12,34631.0,9.619722222222222,54.80000000000001,73.0,65.0,7.588576708729173,13,148.3000000000029,2.2815384615385064,350.6333333333333,0.7506849315068495
-95.9,367.6,39.0,8.439,31,27,-25.1,336.4,16.0,69038.8,8,2018,5,4,18,20,0,2018-05-18 20:43:53,2018-05-18 20:56:53,780.0,0.21666666666666667,31.200000000000045,23.0,83.0,106.15384615384615,4,307.6999999999971,3.7072289156626157,925.6833333333333,1.3565217391304367
-7.7,396.2,99.0,22.398000000000003,29,27,-8.4,350.3,38.0,69043.4,8,2018,5,4,18,21,0,2018-05-18 21:13:53,2018-05-19 04:31:33,26260.0,7.294444444444444,45.89999999999998,61.0,1.0,8.362528560548363,2,4.599999999991269,4.599999999991269,17.0,0.7524590163934423
-47.8,395.2,84.0,23.105999999999998,30,23,-33.4,343.8,22.0,69220.7,8,2018,5,5,19,12,0,2018-05-19 12:22:42,2018-05-19 13:09:43,2821.0,0.7836111111111111,51.39999999999998,62.0,77.0,79.12087912087912,7,177.3000000000029,2.3025974025974403,471.15,0.8290322580645157
-5.0,397.8,99.0,30.201999999999998,31,27,-8.5,338.4,19.0,69380.9,8,2018,5,5,19,19,0,2018-05-19 19:10:20,2018-05-20 05:12:33,36133.0,10.036944444444444,59.400000000000034,80.0,65.0,7.970553233885922,4,160.1999999999971,2.46461538461534,360.6166666666667,0.7425000000000004
-32.9,395.9,85.0,12.69,30,23,-57.5,366.5,51.0,69502.8,8,2018,5,6,20,12,0,2018-05-20 12:41:49,2018-05-20 13:12:50,1861.0,0.5169444444444444,29.399999999999977,34.0,48.0,65.77109081139173,7,121.90000000000873,2.5395833333335154,449.26666666666665,0.8647058823529405
-5.0,397.8,98.0,29.189,29,25,-8.3,341.1,18.0,69651.5,8,2018,5,6,20,19,0,2018-05-20 19:24:27,2018-05-21 05:05:38,34871.0,9.686388888888889,56.69999999999999,80.0,67.0,8.25901178629807,4,148.6999999999971,2.2194029850745833,371.6166666666667,0.7087499999999999
-47.4,395.1,82.0,18.774,30,24,-40.0,352.7,31.0,69814.3,8,2018,5,0,21,12,0,2018-05-21 12:42:13,2018-05-21 13:51:14,4141.0,1.1502777777777777,42.400000000000034,51.0,67.0,44.33711663849312,6,162.8000000000029,2.4298507462687002,456.5833333333333,0.8313725490196086
-5.1,397.9,99.0,14.529000000000002,27,25,-8.0,368.8,67.0,69864.7,8,2018,5,0,21,18,0,2018-05-21 18:55:42,2018-05-21 23:51:49,17767.0,4.935277777777777,29.099999999999966,32.0,15.0,6.483930883097878,2,50.39999999999418,3.3599999999996117,304.46666666666664,0.9093749999999989
-58.6,368.4,53.0,1.3430000000000002,27,25,-23.8,358.1,50.0,69991.8,8,2018,5,1,22,12,0,2018-05-22 12:22:05,2018-05-22 12:26:05,240.0,0.06666666666666667,10.299999999999955,3.0,49.0,45.0,2,127.10000000000582,2.593877551020527,750.2666666666667,3.433333333333318
-5.0,397.8,98.0,31.768,30,26,-8.5,334.4,14.0,70178.2,8,2018,5,1,22,19,0,2018-05-22 19:34:44,2018-05-23 06:05:58,37874.0,10.520555555555555,63.400000000000034,84.0,39.0,7.9843692242699476,4,186.39999999999418,4.77948717948703,428.65,0.7547619047619052
-5.0,397.9,96.0,34.008,36,24,-8.6,328.9,7.0,70502.4,8,2018,5,2,23,18,0,2018-05-23 18:58:38,2018-05-24 06:19:51,40873.0,11.35361111111111,69.0,89.0,91.0,7.838915665598317,12,324.1999999999971,3.5626373626373304,772.6666666666666,0.7752808988764045
-29.1,395.6,86.0,16.347,30,24,-35.0,357.2,45.0,70657.1,8,2018,5,3,24,12,0,2018-05-24 12:32:17,2018-05-24 13:12:18,2401.0,0.6669444444444445,38.400000000000034,41.0,51.0,61.4743856726364,6,154.70000000001164,3.0333333333335615,372.43333333333334,0.9365853658536594
-5.2,397.7,99.0,25.259,30,28,-8.3,348.2,33.0,70806.6,8,2018,5,3,24,19,0,2018-05-24 19:33:25,2018-05-25 03:58:06,30281.0,8.411388888888888,49.5,66.0,53.0,7.846504408705129,2,149.5,2.8207547169811322,381.1166666666667,0.75
-5.0,397.8,99.0,28.857,30,26,-8.4,341.7,23.0,71119.0,8,2018,5,4,25,20,0,2018-05-25 20:49:37,2018-05-26 06:21:48,34331.0,9.536388888888888,56.10000000000002,76.0,76.0,7.9694736535492705,4,312.3999999999942,4.110526315789397,1011.5166666666667,0.7381578947368425
